index,per1,per2,per3,per4,per5
161050,0.79,0.86,0.73,0.86,0
161051,0.96,0.96,0.52,0.9,0
161052,0.96,0.84,0.84,0.76,0
161053,0.88,0.99,0.88,0.86,0
161054,0.95,0.65,1.0,0.64,0
161055,1.0,0.95,0.97,0.98,0
161056,0.91,1.0,0.97,1.0,0
161057,1.0,0.71,1.0,0.78,0
161058,0.91,0.89,1.0,0.83,0
161059,1.0,0.92,0.8,0.9,0
161060,0.95,0.62,0.9,0.85,0
161061,1.0,0.53,0.55,0.74,0
161062,1.0,0.44,0.76,1.0,0
161063,1.0,0.59,0.98,0.44,0
161064,0.93,0.92,0.78,0.98,0
161065,0.93,0.61,0.93,0.95,0
161066,0.98,0.98,0.53,0.56,0
161067,1.0,0.67,0.85,0.98,0
161068,0.62,0.66,0.98,0.91,0
161069,0.91,0.82,0.82,0.7,0
161070,0.8,0.89,0.98,1.0,0
161071,0.55,0.88,0.98,0.57,0
161072,0.82,0.91,0.98,0.77,0
161073,0.95,0.64,1.0,0.64,0
161074,1.0,0.95,0.95,1.0,0
161075,0.97,0.85,0.92,0.85,0
161076,0.9,1.0,1.0,0.97,0
161077,0.92,0.54,0.78,0.62,0
161078,0.9,0.85,0.95,0.8,0
161079,0.68,0.74,0.92,0.68,0
161080,0.89,0.89,0.58,0.92,0
161081,1.0,1.0,0.85,1.0,0
161082,1.0,0.53,0.91,0.94,0
161083,0.62,0.72,0.69,0.76,0
161084,0.49,0.59,0.97,0.97,0
161085,1.0,0.63,0.66,0.97,0
161086,0.67,0.98,0.91,0.93,0
161087,0.95,0.93,0.53,0.93,0
161088,0.97,0.69,0.97,1.0,0
161089,0.54,0.94,1.0,1.0,0
161090,0.55,0.88,0.91,0.88,0
161091,0.91,0.94,1.0,0.76,0
161092,0.91,0.85,0.91,1.0,0
161093,0.98,0.84,0.73,0.98,0
161094,0.82,1.0,1.0,0.79,0
161095,0.95,0.71,0.83,0.51,0
161096,1.0,0.69,0.89,0.91,0
161097,1.0,0.96,0.96,0.74,0
161098,0.93,0.87,1.0,0.97,0
161099,0.69,0.86,1.0,0.9,0
161100,0.54,0.98,0.98,0.61,0
161101,1.0,0.56,0.98,0.88,0
161102,0.9,0.9,0.97,1.0,0
161103,1.0,0.97,0.91,0.85,0
161104,0.94,0.72,0.84,0.91,0
161105,0.68,0.9,0.97,0.9,0
161106,0.71,0.94,1.0,0.87,0
161107,0.93,0.97,0.97,1.0,0
161108,0.81,0.59,1.0,1.0,0
161109,0.96,0.78,1.0,0.93,0
161110,1.0,0.95,0.95,0.91,0
161111,0.97,0.92,0.78,0.78,0
161112,0.92,0.83,0.79,1.0,0
161113,0.97,0.91,0.91,0.82,0
161114,0.93,0.96,0.57,1.0,0
161115,1.0,0.96,0.96,1.0,0
161116,0.87,0.61,0.84,0.94,0
161117,0.5,0.94,0.94,0.99,0
161118,0.97,0.88,0.97,0.94,0
161119,0.91,0.88,0.94,0.7,0
161120,0.68,0.94,0.9,0.9,0
161121,0.93,0.79,1.0,0.54,0
161122,0.83,1.0,1.0,0.87,0
161123,0.8,0.83,0.9,0.8,0
161124,1.0,0.97,0.97,0.97,0
161125,0.67,0.92,0.95,0.41,0
161126,1.0,0.83,0.97,0.9,0
161127,0.95,1.0,0.82,0.92,0
161128,0.97,0.9,1.0,0.76,0
161129,1.0,0.59,0.96,1.0,0
161130,0.98,0.51,0.95,0.83,0
161131,0.76,0.76,0.68,0.72,0
161132,1.0,0.82,0.94,0.64,0
161133,0.88,0.92,0.96,1.0,0
161134,0.95,1.0,0.95,0.95,0
161135,0.95,0.95,0.95,0.91,0
161136,0.52,0.52,0.92,0.96,0
161137,1.0,0.78,0.65,0.83,0
161138,1.0,0.91,0.96,0.57,0
161139,0.89,0.75,1.0,0.75,0
161140,0.67,0.89,0.67,0.94,0
161141,1.0,0.54,0.5,0.92,0
161142,0.95,0.9,0.95,0.52,0
161143,1.0,1.0,0.48,0.84,0
161144,0.89,1.0,1.0,1.0,0
161145,0.76,0.84,1.0,1.0,0
161146,0.91,0.52,0.87,1.0,0
161147,1.0,0.86,1.0,1.0,0
161148,1.0,0.85,0.6,0.8,0
161149,0.67,0.95,1.0,1.0,0
161150,0.95,1.0,1.0,0.65,0
161151,1.0,1.0,1.0,0.87,0
161152,0.9,1.0,0.8,0.9,0
161153,0.96,0.65,0.78,0.96,0
161154,0.88,0.94,0.94,0.94,0
161155,1.0,0.71,1.0,0.71,0
161156,0.94,0.86,0.86,1.0,0
161157,0.94,1.0,0.53,0.94,0
161158,1.0,0.86,1.0,0.93,0
161159,0.88,0.88,0.69,0.88,0
161160,1.0,0.7,1.0,0.8,0
161161,1.0,0.95,0.55,0.85,0
161162,1.0,1.0,0.73,0.62,0
161163,0.86,0.86,0.95,0.76,0
161164,0.92,1.0,0.58,1.0,0
161165,0.95,1.0,0.9,0.86,0
161166,0.58,0.89,0.95,1.0,0
161167,0.65,0.65,0.95,0.95,0
161168,0.94,0.89,0.61,0.89,0
161169,0.71,0.79,1.0,1.0,0
161170,0.85,0.85,0.62,1.0,0
161171,0.89,0.84,0.79,0.68,0
161172,0.94,0.54,0.91,0.97,0
161173,1.0,0.96,0.96,1.0,0
161174,0.69,0.69,0.73,0.65,0
161175,0.95,0.95,0.79,0.74,0
161176,0.9,0.76,1.0,0.9,0
161177,0.87,0.87,0.87,0.8,0
161178,0.59,0.95,0.55,0.55,0
161179,1.0,1.0,0.8,1.0,0
161180,0.89,0.96,0.63,1.0,0
161181,1.0,0.68,0.89,0.89,0
161182,1.0,0.93,1.0,1.0,0
161183,0.57,0.87,0.57,0.78,0
161184,0.88,0.75,0.94,0.5,0
161185,0.63,0.89,0.74,0.89,0
161186,1.0,1.0,1.0,0.56,0
161187,0.71,0.79,1.0,0.79,0
161188,1.0,0.88,0.71,0.65,0
161189,1.0,0.79,1.0,0.93,0
161190,0.92,0.67,1.0,0.67,0
161191,1.0,0.85,0.85,0.85,0
161192,0.71,0.86,0.86,0.93,0
161193,0.5,1.0,1.0,0.88,0
161194,1.0,0.64,1.0,0.91,0
161195,0.85,0.85,0.85,0.85,0
161196,0.53,0.59,1.0,1.0,0
161197,1.0,1.0,1.0,1.0,0
161198,0.75,0.95,1.0,0.5,0
161199,1.0,0.71,0.67,0.75,0
161200,0.79,0.97,0.97,0.85,0
161201,0.53,0.71,1.0,0.76,0
161202,1.0,1.0,0.85,0.85,0
161203,1.0,0.73,1.0,1.0,0
161204,1.0,0.59,1.0,0.82,0
161205,0.92,0.67,0.92,0.67,0
161206,1.0,0.59,0.41,0.97,0
161207,0.79,0.71,1.0,0.79,0
161208,1.0,0.93,0.64,0.86,0
161209,1.0,0.79,0.93,0.93,0
161210,1.0,1.0,0.57,0.93,0
161211,1.0,1.0,0.94,0.56,0
161212,0.6,0.87,0.87,0.8,0
161213,0.7,0.7,1.0,0.6,0
161214,0.6,0.73,0.53,0.47,0
161215,0.83,0.92,0.92,0.83,0
161216,1.0,0.82,0.82,1.0,0
161217,0.79,1.0,0.74,1.0,0
161218,1.0,0.92,1.0,1.0,0
161219,0.92,1.0,1.0,0.62,0
161220,1.0,1.0,1.0,1.0,0
161221,0.56,0.88,1.0,1.0,0
161222,1.0,1.0,0.83,1.0,0
161223,0.97,1.0,0.51,0.94,0
161224,0.77,0.85,0.69,1.0,0
161225,0.81,0.81,0.69,1.0,0
161226,0.92,1.0,1.0,0.92,0
161227,1.0,0.92,1.0,0.92,0
161228,0.9,0.7,0.9,0.9,0
161229,1.0,0.62,0.62,0.62,0
161230,1.0,1.0,0.9,0.9,0
161231,1.0,0.5,1.0,0.5,0
161232,1.0,0.93,1.0,0.86,0
161233,0.89,0.78,1.0,0.78,0
161234,0.82,1.0,1.0,0.91,0
161235,1.0,0.92,0.85,1.0,0
161236,0.95,0.59,0.95,0.95,0
161237,1.0,0.89,1.0,0.89,0
161238,1.0,0.62,1.0,1.0,0
161239,1.0,0.78,1.0,1.0,0
161240,1.0,0.88,0.88,1.0,0
161241,0.58,0.58,0.67,0.83,0
161242,0.58,0.58,0.95,0.84,0
161243,0.89,0.67,0.56,0.44,0
161244,1.0,0.85,1.0,1.0,0
161245,0.9,0.9,0.9,0.9,0
161246,1.0,1.0,0.82,0.91,0
161247,1.0,1.0,1.0,0.88,0
161248,0.5,0.9,0.9,0.5,0
161249,0.56,0.5,1.0,1.0,0
161250,0.83,0.75,0.92,0.67,0
161251,0.75,1.0,1.0,1.0,0
161252,0.91,1.0,0.91,1.0,0
161253,1.0,0.75,0.88,1.0,0
161254,1.0,0.88,0.5,1.0,0
161255,0.9,0.9,1.0,1.0,0
161256,1.0,1.0,0.71,0.76,0
161257,1.0,0.88,1.0,0.75,0
161258,1.0,1.0,0.56,1.0,0
161259,1.0,1.0,1.0,1.0,0
161260,0.89,0.67,1.0,1.0,0
161261,1.0,0.75,0.81,0.88,0
161262,1.0,1.0,0.82,1.0,0
161263,0.78,0.89,1.0,1.0,0
161264,0.58,0.96,0.83,1.0,0
161265,0.56,0.56,0.89,1.0,0
161266,1.0,1.0,0.57,0.86,0
161267,0.89,0.89,0.89,0.89,0
161268,0.89,0.78,1.0,0.78,0
161269,1.0,1.0,1.0,0.78,0
161270,1.0,0.71,0.86,0.86,0
161271,0.88,1.0,0.62,0.88,0
161272,0.88,0.88,1.0,1.0,0
161273,0.67,1.0,0.67,0.67,0
161274,0.75,1.0,0.88,0.75,0
161275,1.0,1.0,0.67,1.0,0
161276,0.82,0.64,0.64,0.91,0
161277,1.0,0.86,1.0,0.71,0
161278,0.69,0.69,1.0,0.62,0
161279,0.67,1.0,0.83,1.0,0
161280,0.75,0.83,1.0,1.0,0
161281,1.0,1.0,0.67,0.89,0
161282,1.0,0.9,0.8,0.9,0
161283,1.0,0.88,0.88,0.62,0
161284,1.0,1.0,0.71,1.0,0
161285,1.0,1.0,1.0,1.0,0
161286,1.0,0.8,0.6,1.0,0
161287,0.78,1.0,1.0,1.0,0
161288,0.6,1.0,1.0,0.6,0
161289,0.7,0.8,0.9,1.0,0
161290,1.0,1.0,1.0,1.0,0
161291,1.0,1.0,1.0,1.0,0
161292,1.0,0.78,0.89,0.78,0
161293,1.0,1.0,0.75,0.62,0
161294,1.0,0.67,1.0,1.0,0
161295,1.0,1.0,1.0,0.78,0
161296,0.88,1.0,0.88,0.88,0
161297,0.95,1.0,0.64,1.0,0
161298,0.89,1.0,0.94,0.94,0
161299,1.0,1.0,1.0,1.0,0
161300,1.0,1.0,1.0,1.0,0
161301,1.0,1.0,1.0,1.0,0
161302,0.83,0.83,0.67,0.83,0
161303,1.0,1.0,0.8,1.0,0
161304,1.0,0.67,1.0,0.67,0
161305,0.56,0.56,1.0,1.0,0
161306,0.89,0.78,1.0,0.67,0
161307,0.56,0.89,0.56,0.56,0
161308,1.0,0.83,0.5,1.0,0
161309,1.0,0.71,1.0,0.71,0
161310,1.0,0.67,1.0,0.83,0
161311,1.0,0.64,0.64,0.82,0
161312,0.89,0.67,0.89,0.89,0
161313,1.0,1.0,1.0,0.56,0
161314,1.0,0.67,1.0,0.83,0
161315,1.0,1.0,1.0,1.0,0
161316,1.0,0.5,0.6,1.0,0
161317,1.0,1.0,0.75,1.0,0
161318,0.91,0.64,0.45,0.64,0
161319,0.69,0.38,0.69,1.0,0
161320,1.0,0.89,0.67,0.56,0
161321,1.0,1.0,1.0,1.0,0
161322,0.9,0.7,0.8,0.6,0
161323,1.0,1.0,1.0,1.0,0
161324,0.67,0.83,0.83,1.0,0
161325,1.0,1.0,0.83,0.83,0
161326,1.0,0.57,1.0,1.0,0
161327,0.8,0.8,0.8,0.8,0
161328,1.0,1.0,1.0,1.0,0
161329,1.0,0.67,0.67,1.0,0
161330,1.0,0.82,0.64,1.0,0
161331,1.0,0.71,0.71,1.0,0
161332,1.0,0.83,0.83,0.83,0
161333,1.0,1.0,1.0,0.75,0
161334,1.0,1.0,0.64,0.64,0
161335,1.0,1.0,0.55,1.0,0
161336,0.9,0.81,0.71,0.81,0
161337,0.9,0.9,0.9,0.9,0
161338,0.89,0.96,0.5,0.5,0
161339,1.0,1.0,1.0,1.0,0
161340,1.0,1.0,1.0,1.0,0
161341,0.71,1.0,0.71,0.71,0
161342,1.0,0.8,0.8,1.0,0
161343,0.8,0.6,1.0,1.0,0
161344,1.0,1.0,1.0,1.0,0
161345,1.0,1.0,1.0,0.8,0
161346,1.0,0.56,1.0,1.0,0
161347,0.8,1.0,0.7,0.7,0
161348,0.83,0.67,0.67,1.0,0
161349,0.6,0.5,0.5,1.0,0
161350,1.0,1.0,1.0,1.0,0
161351,0.93,0.87,0.53,0.93,0
161352,1.0,0.8,1.0,0.8,0
161353,0.8,0.6,0.6,0.8,0
161354,0.56,0.56,1.0,0.67,0
161355,1.0,1.0,1.0,1.0,0
161356,1.0,1.0,1.0,0.71,0
161357,1.0,1.0,1.0,0.75,0
161358,0.54,0.85,0.92,0.54,0
161359,0.57,0.57,1.0,1.0,0
161360,1.0,0.8,0.6,1.0,0
161361,1.0,1.0,1.0,1.0,0
161362,0.75,1.0,1.0,1.0,0
161363,1.0,0.7,0.7,1.0,0
161364,1.0,0.8,0.8,1.0,0
161365,1.0,1.0,1.0,1.0,0
161366,0.85,0.77,0.92,0.69,0
161367,1.0,0.64,0.91,0.82,0
161368,1.0,1.0,1.0,1.0,0
161369,1.0,0.88,0.88,0.5,0
161370,1.0,0.8,0.8,0.8,0
161371,1.0,0.83,0.67,0.67,0
161372,1.0,1.0,1.0,1.0,0
161373,1.0,1.0,0.57,1.0,0
161374,0.6,1.0,1.0,1.0,0
161375,0.92,0.58,0.92,1.0,0
161376,0.78,1.0,1.0,1.0,0
161377,1.0,0.9,0.7,0.8,0
161378,0.95,0.95,0.48,0.95,0
161379,1.0,0.75,1.0,1.0,0
161380,1.0,1.0,1.0,1.0,0
161381,1.0,1.0,1.0,1.0,0
161382,1.0,1.0,1.0,1.0,0
161383,1.0,1.0,1.0,1.0,0
161384,1.0,1.0,1.0,1.0,0
161385,1.0,1.0,1.0,1.0,0
161386,0.5,0.75,0.75,1.0,0
161387,1.0,1.0,1.0,1.0,0
161388,0.6,0.6,1.0,1.0,0
161389,1.0,1.0,1.0,1.0,0
161390,1.0,0.5,0.5,1.0,0
161391,1.0,1.0,1.0,1.0,0
161392,1.0,0.8,0.8,1.0,0
161393,1.0,1.0,0.83,0.83,0
161394,0.33,0.33,0.67,0.67,0
161395,1.0,1.0,1.0,1.0,0
161396,0.83,0.67,1.0,0.83,0
161397,1.0,0.6,1.0,0.6,0
161398,1.0,0.88,0.62,0.62,0
161399,1.0,0.6,0.8,0.6,0
161400,1.0,1.0,1.0,1.0,0
161401,1.0,1.0,1.0,1.0,0
161402,0.67,1.0,0.67,1.0,0
161403,1.0,0.83,0.67,0.67,0
161404,0.75,0.75,0.75,1.0,0
161405,0.67,1.0,1.0,1.0,0
161406,0.6,0.6,1.0,0.6,0
161407,1.0,0.6,1.0,1.0,0
161408,1.0,0.86,0.57,1.0,0
161409,0.6,1.0,1.0,0.8,0
161410,1.0,0.75,1.0,1.0,0
161411,1.0,0.71,1.0,1.0,0
161412,1.0,0.83,0.83,0.83,0
161413,1.0,0.59,0.59,0.71,0
161414,1.0,1.0,1.0,1.0,0
161415,0.5,0.5,1.0,0.62,0
161416,1.0,1.0,1.0,1.0,0
161417,0.75,1.0,1.0,0.75,0
161418,0.75,1.0,1.0,1.0,0
161419,0.67,1.0,1.0,1.0,0
161420,0.8,0.6,0.8,1.0,0
161421,1.0,1.0,1.0,1.0,0
161422,0.62,0.62,1.0,1.0,0
161423,1.0,1.0,1.0,1.0,0
161424,0.8,0.8,1.0,0.8,0
161425,1.0,1.0,1.0,1.0,0
161426,1.0,1.0,1.0,1.0,0
161427,1.0,1.0,1.0,1.0,0
161428,1.0,1.0,0.8,1.0,0
161429,0.67,0.67,1.0,1.0,0
161430,1.0,0.71,0.57,0.86,0
161431,1.0,1.0,1.0,0.86,0
161432,1.0,0.78,0.89,0.89,0
161433,1.0,0.67,0.83,0.67,0
161434,1.0,1.0,1.0,1.0,0
161435,1.0,1.0,0.8,0.8,0
161436,1.0,1.0,1.0,0.75,0
161437,1.0,1.0,1.0,1.0,0
161438,1.0,1.0,1.0,1.0,0
161439,1.0,1.0,1.0,1.0,0
161440,1.0,0.86,0.43,0.57,0
161441,1.0,1.0,1.0,1.0,0
161442,1.0,1.0,1.0,1.0,0
161443,1.0,1.0,1.0,0.67,0
161444,1.0,0.67,1.0,1.0,0
161445,0.67,1.0,1.0,0.67,0
161446,0.67,1.0,0.5,1.0,0
161447,0.75,0.75,1.0,1.0,0
161448,1.0,0.67,0.67,1.0,0
161449,1.0,0.75,1.0,0.75,0
161450,1.0,0.5,0.67,1.0,0
161451,0.83,0.67,0.67,0.67,0
161452,1.0,1.0,1.0,1.0,0
161453,1.0,1.0,0.67,1.0,0
161454,1.0,1.0,1.0,1.0,0
161455,0.71,0.86,1.0,0.71,0
161456,1.0,0.67,1.0,1.0,0
161457,1.0,1.0,1.0,0.67,0
161458,1.0,1.0,0.67,0.33,0
161459,1.0,1.0,1.0,1.0,0
161460,1.0,1.0,1.0,0.67,0
161461,1.0,1.0,0.8,0.8,0
161462,1.0,1.0,0.67,1.0,0
161463,1.0,1.0,1.0,0.75,0
161464,1.0,1.0,1.0,0.5,0
161465,1.0,1.0,1.0,1.0,0
161466,0.33,0.67,1.0,1.0,0
161467,1.0,1.0,1.0,1.0,0
161468,1.0,0.83,0.67,1.0,0
161469,1.0,0.67,1.0,1.0,0
161470,1.0,1.0,1.0,1.0,0
161471,1.0,1.0,1.0,1.0,0
161472,1.0,1.0,1.0,1.0,0
161473,1.0,1.0,1.0,0.5,0
161474,1.0,1.0,0.71,0.86,0
161475,0.33,0.67,1.0,1.0,0
161476,1.0,1.0,0.6,1.0,0
161477,1.0,1.0,1.0,0.67,0
161478,0.8,0.6,0.6,0.6,0
161479,0.86,1.0,0.86,0.71,0
161480,1.0,1.0,1.0,1.0,0
161481,1.0,1.0,1.0,1.0,0
161482,1.0,1.0,0.75,0.5,0
161483,0.5,1.0,1.0,1.0,0
161484,1.0,1.0,1.0,0.5,0
161485,1.0,1.0,1.0,1.0,0
161486,1.0,0.67,1.0,1.0,0
161487,1.0,1.0,1.0,1.0,0
161488,1.0,1.0,1.0,1.0,0
161489,1.0,1.0,1.0,1.0,0
161490,1.0,1.0,0.55,1.0,0
161491,1.0,0.89,0.67,0.67,0
161492,1.0,0.5,0.5,1.0,0
161493,0.8,1.0,1.0,1.0,0
161494,0.8,0.8,1.0,1.0,0
161495,1.0,0.89,0.78,0.78,0
161496,1.0,0.5,0.5,0.75,0
161497,1.0,0.8,1.0,1.0,0
161498,1.0,0.6,1.0,1.0,0
161499,0.67,0.67,0.67,1.0,0
161500,0.75,1.0,1.0,0.75,0
161501,0.75,1.0,1.0,1.0,0
161502,1.0,1.0,1.0,1.0,0
161503,1.0,1.0,1.0,0.5,0
161504,1.0,1.0,1.0,1.0,0
161505,1.0,1.0,0.5,1.0,0
161506,0.91,0.55,1.0,0.91,0
161507,1.0,1.0,1.0,1.0,0
161508,1.0,1.0,1.0,1.0,0
161509,1.0,1.0,1.0,1.0,0
161510,1.0,1.0,1.0,1.0,0
161511,0.67,1.0,1.0,1.0,0
161512,0.67,1.0,1.0,1.0,0
161513,0.67,1.0,1.0,1.0,0
161514,1.0,1.0,1.0,1.0,0
161515,1.0,1.0,1.0,1.0,0
161516,0.33,0.33,0.67,0.33,0
161517,1.0,1.0,1.0,1.0,0
161518,1.0,1.0,1.0,1.0,0
161519,0.5,0.5,1.0,1.0,0
161520,1.0,1.0,1.0,1.0,0
161521,1.0,1.0,1.0,1.0,0
161522,1.0,1.0,1.0,1.0,0
161523,1.0,1.0,1.0,1.0,0
161524,1.0,1.0,1.0,1.0,0
161525,1.0,1.0,1.0,1.0,0
161526,1.0,1.0,1.0,1.0,0
161527,1.0,1.0,1.0,1.0,0
161528,1.0,1.0,1.0,1.0,0
161529,1.0,1.0,1.0,1.0,0
161530,1.0,1.0,1.0,1.0,0
161531,1.0,1.0,1.0,1.0,0
161532,0.6,1.0,1.0,1.0,0
161533,1.0,1.0,1.0,1.0,0
161534,1.0,0.83,0.67,1.0,0
161535,1.0,1.0,1.0,1.0,0
161536,1.0,1.0,1.0,1.0,0
161537,1.0,1.0,1.0,1.0,0
161538,1.0,1.0,1.0,1.0,0
161539,1.0,0.67,1.0,1.0,0
161540,1.0,0.67,0.67,0.67,0
161541,1.0,1.0,0.75,1.0,0
161542,1.0,1.0,1.0,1.0,0
161543,1.0,1.0,1.0,1.0,0
161544,1.0,1.0,1.0,1.0,0
161545,1.0,1.0,1.0,1.0,0
161546,1.0,1.0,1.0,1.0,0
161547,1.0,1.0,1.0,1.0,0
161548,0.67,1.0,1.0,0.67,0
161549,0.64,0.86,1.0,0.64,0
161550,1.0,1.0,1.0,1.0,0
161551,1.0,1.0,1.0,1.0,0
161552,1.0,1.0,1.0,1.0,0
161553,1.0,1.0,1.0,1.0,0
161554,1.0,1.0,1.0,1.0,0
161555,1.0,1.0,1.0,1.0,0
161556,1.0,1.0,1.0,1.0,0
161557,1.0,1.0,1.0,1.0,0
161558,1.0,0.67,1.0,1.0,0
161559,1.0,0.5,1.0,1.0,0
161560,1.0,1.0,1.0,1.0,0
161561,1.0,1.0,1.0,1.0,0
161562,1.0,1.0,1.0,1.0,0
161563,0.5,1.0,1.0,1.0,0
161564,1.0,1.0,1.0,1.0,0
161565,1.0,0.67,1.0,0.67,0
161566,1.0,1.0,1.0,1.0,0
161567,1.0,1.0,1.0,1.0,0
161568,1.0,1.0,1.0,1.0,0
161569,0.33,0.33,1.0,0.67,0
161570,1.0,1.0,0.75,1.0,0
161571,1.0,1.0,1.0,1.0,0
161572,1.0,1.0,1.0,1.0,0
161573,0.75,0.75,0.75,0.75,0
161574,1.0,0.67,1.0,1.0,0
161575,1.0,1.0,1.0,0.75,0
161576,1.0,1.0,1.0,1.0,0
161577,1.0,1.0,1.0,1.0,0
161578,1.0,1.0,1.0,1.0,0
161579,1.0,1.0,1.0,1.0,0
161580,1.0,1.0,0.75,0.5,0
161581,1.0,0.75,1.0,0.75,0
161582,1.0,0.8,0.8,1.0,0
161583,1.0,1.0,1.0,1.0,0
161584,1.0,1.0,1.0,1.0,0
161585,0.75,1.0,1.0,1.0,0
161586,1.0,1.0,1.0,1.0,0
161587,1.0,1.0,1.0,1.0,0
161588,1.0,1.0,1.0,1.0,0
161589,0.5,1.0,1.0,1.0,0
161590,0.88,0.5,1.0,1.0,0
161591,0.8,0.8,1.0,0.8,0
161592,0.67,1.0,1.0,0.67,0
161593,1.0,1.0,1.0,1.0,0
161594,1.0,0.8,0.9,0.7,0
161595,0.56,0.89,1.0,1.0,0
161596,1.0,1.0,1.0,1.0,0
161597,1.0,1.0,0.75,1.0,0
161598,1.0,1.0,1.0,1.0,0
161599,1.0,1.0,1.0,1.0,0
161600,0.94,0.59,1.0,0.76,0
161601,1.0,1.0,1.0,1.0,0
161602,1.0,1.0,1.0,1.0,0
161603,1.0,1.0,1.0,1.0,0
161604,1.0,1.0,1.0,1.0,0
161605,1.0,1.0,1.0,1.0,0
161606,1.0,1.0,1.0,1.0,0
161607,1.0,1.0,1.0,1.0,0
161608,1.0,1.0,0.67,1.0,0
161609,1.0,1.0,1.0,1.0,0
161610,1.0,1.0,1.0,1.0,0
161611,1.0,1.0,1.0,1.0,0
161612,1.0,1.0,1.0,1.0,0
161613,1.0,0.5,0.5,0.5,0
161614,1.0,1.0,1.0,1.0,0
161615,1.0,1.0,0.67,1.0,0
161616,1.0,0.5,0.5,1.0,0
161617,1.0,1.0,1.0,1.0,0
161618,1.0,1.0,1.0,1.0,0
161619,1.0,1.0,1.0,1.0,0
161620,0.33,1.0,0.67,0.33,0
161621,1.0,1.0,0.5,1.0,0
161622,0.5,1.0,1.0,1.0,0
161623,1.0,1.0,1.0,1.0,0
161624,1.0,1.0,1.0,1.0,0
161625,1.0,1.0,1.0,1.0,0
161626,0.5,1.0,0.5,1.0,0
161627,1.0,1.0,1.0,1.0,0
161628,1.0,1.0,1.0,1.0,0
161629,1.0,1.0,1.0,1.0,0
161630,1.0,1.0,1.0,1.0,0
161631,1.0,1.0,1.0,1.0,0
161632,1.0,1.0,1.0,1.0,0
161633,1.0,1.0,1.0,1.0,0
161634,1.0,1.0,1.0,1.0,0
161635,0.5,1.0,1.0,1.0,0
161636,1.0,1.0,1.0,1.0,0
161637,1.0,1.0,1.0,1.0,0
161638,1.0,1.0,1.0,1.0,0
161639,1.0,1.0,0.67,1.0,0
161640,1.0,1.0,1.0,1.0,0
161641,1.0,1.0,1.0,1.0,0
161642,1.0,1.0,1.0,1.0,0
161643,0.75,1.0,0.75,1.0,0
161644,0.57,0.71,0.86,0.86,0
161645,1.0,0.5,1.0,0.75,0
161646,1.0,1.0,1.0,1.0,0
161647,1.0,1.0,1.0,1.0,0
161648,1.0,1.0,1.0,1.0,0
161649,1.0,1.0,1.0,1.0,0
161650,1.0,1.0,1.0,1.0,0
161651,1.0,1.0,0.67,1.0,0
161652,1.0,1.0,1.0,1.0,0
161653,1.0,1.0,1.0,1.0,0
161654,1.0,1.0,1.0,1.0,0
161655,1.0,1.0,1.0,1.0,0
161656,1.0,1.0,1.0,1.0,0
161657,1.0,1.0,1.0,1.0,0
161658,1.0,1.0,1.0,1.0,0
161659,1.0,1.0,1.0,1.0,0
161660,1.0,1.0,0.67,1.0,0
161661,1.0,1.0,1.0,1.0,0
161662,1.0,1.0,1.0,1.0,0
161663,1.0,1.0,1.0,1.0,0
161664,1.0,1.0,1.0,1.0,0
161665,1.0,1.0,1.0,1.0,0
161666,1.0,1.0,1.0,1.0,0
161667,1.0,1.0,1.0,1.0,0
161668,1.0,1.0,1.0,1.0,0
161669,1.0,1.0,0.67,1.0,0
161670,1.0,1.0,1.0,1.0,0
161671,1.0,1.0,1.0,1.0,0
161672,1.0,0.67,0.67,1.0,0
161673,1.0,1.0,1.0,1.0,0
161674,0.83,0.83,1.0,0.83,0
161675,0.75,0.75,1.0,0.5,0
161676,1.0,1.0,1.0,1.0,0
161677,1.0,1.0,1.0,1.0,0
161678,1.0,1.0,1.0,1.0,0
161679,0.5,1.0,1.0,1.0,0
161680,1.0,1.0,1.0,1.0,0
161681,1.0,1.0,1.0,1.0,0
161682,1.0,1.0,1.0,1.0,0
161683,1.0,0.8,0.4,1.0,0
161684,1.0,0.64,0.93,0.57,0
161685,1.0,1.0,1.0,1.0,0
161686,1.0,1.0,1.0,1.0,0
161687,0.5,1.0,1.0,0.5,0
161688,1.0,1.0,1.0,1.0,0
161689,1.0,1.0,1.0,1.0,0
161690,1.0,1.0,0.67,1.0,0
161691,1.0,1.0,1.0,1.0,0
161692,1.0,1.0,1.0,1.0,0
161693,1.0,1.0,1.0,0.5,0
161694,1.0,1.0,0.67,1.0,0
161695,1.0,1.0,1.0,1.0,0
161696,0.75,1.0,0.75,1.0,0
161697,0.5,0.5,0.75,0.5,0
161698,1.0,0.5,0.5,0.5,0
161699,0.5,0.5,1.0,1.0,0
161700,1.0,1.0,1.0,1.0,0
161701,1.0,1.0,1.0,1.0,0
161702,1.0,1.0,1.0,1.0,0
161703,1.0,1.0,1.0,1.0,0
161704,1.0,1.0,1.0,1.0,0
161705,1.0,1.0,1.0,1.0,0
161706,1.0,1.0,1.0,1.0,0
161707,0.67,0.33,0.33,0.33,0
161708,1.0,1.0,1.0,1.0,0
161709,1.0,1.0,0.5,1.0,0
161710,1.0,1.0,0.67,1.0,0
161711,1.0,0.75,0.5,1.0,0
161712,0.67,1.0,1.0,1.0,0
161713,1.0,1.0,1.0,1.0,0
161714,1.0,1.0,1.0,1.0,0
